user_id,LogisticRegression(random_state=14),RandomForestClassifier(random_state=14),GradientBoostingClassifier()
406199,True,True,True
406215,True,True,True
406228,True,True,True
406235,True,True,True
406250,True,True,True
406261,True,True,True
406264,True,True,True
406281,True,True,True
406284,True,True,True
406287,True,True,True
406288,True,True,True
406292,True,True,True
406296,True,True,True
406300,True,True,True
406301,True,True,True
406303,True,True,True
406311,True,True,True
406315,True,True,True
406326,True,True,True
406335,True,True,True
406351,True,True,True
406357,True,True,True
406358,True,True,True
406378,True,False,False
406386,True,True,True
406399,True,True,True
406402,True,True,True
406403,True,True,True
406422,True,True,True
406438,True,True,True
406441,False,True,True
406444,True,True,True
406460,True,True,True
406465,True,True,True
406484,True,True,True
406504,True,True,True
406509,True,True,True
406512,True,True,True
406513,True,True,True
406533,True,True,True
406542,True,True,True
406550,True,True,True
406579,True,True,True
406583,True,True,True
406624,False,True,True
406637,False,True,True
406646,True,True,True
406668,True,True,True
406670,True,True,True
406684,True,True,True
406722,True,True,True
406724,True,True,True
406731,True,True,True
406732,True,True,True
406733,True,True,True
406737,True,True,True
406743,True,True,True
406747,True,True,True
406748,True,True,True
406755,True,True,True
406756,True,True,True
406757,True,True,True
406761,False,True,True
406769,True,True,True
406787,True,True,True
406813,True,True,True
406826,True,True,True
406858,True,True,True
406866,True,True,True
406882,True,True,True
406887,True,True,True
406901,True,True,True
406917,True,True,True
406926,False,False,False
406934,True,True,True
406941,True,True,True
406947,True,True,True
406949,True,True,True
406952,True,True,True
406964,True,True,True
406991,True,True,True
407001,True,True,True
407007,True,True,True
407015,True,True,True
407031,True,True,True
407034,True,True,True
407040,True,True,True
407058,True,True,True
407061,True,True,True
407070,False,True,True
407091,True,True,True
407107,True,True,True
407114,False,False,False
407127,True,False,False
407160,True,True,True
407164,False,False,False
407170,True,True,True
407173,True,True,True
407180,False,True,True
407181,True,True,True
407189,True,True,True
407223,True,True,True
407229,True,True,True
407239,True,True,True
407247,True,True,True
407274,True,True,True
407281,True,True,True
407304,True,True,True
407314,True,True,True
407326,True,True,True
407328,True,True,True
407348,True,True,True
407349,True,True,True
407356,True,True,True
407365,True,True,True
407376,True,True,True
407390,True,True,True
407395,True,True,True
407429,True,True,True
407434,True,True,True
407439,True,True,True
407447,True,True,True
407457,True,True,True
407460,True,True,True
407471,True,True,True
407484,True,True,True
407493,True,True,True
407497,True,True,True
407518,True,False,False
407519,True,True,True
407522,True,True,True
407529,True,True,True
407554,True,True,True
407569,True,True,True
407573,True,True,True
407583,True,True,True
407584,True,True,True
407585,True,True,True
407588,True,True,True
407596,True,True,True
407605,True,True,True
407606,True,True,True
407621,True,True,True
407630,True,True,True
407652,True,True,True
407671,True,True,True
407672,True,True,True
407689,True,True,True
407699,True,True,True
407710,True,True,True
407714,True,True,True
407715,True,True,True
407723,True,True,True
407734,True,True,True
407737,True,True,True
407744,True,True,True
407756,True,True,True
407760,True,True,True
407766,True,True,True
407770,True,True,True
407774,True,True,True
407782,False,True,True
407788,True,True,True
407791,True,True,True
407801,True,True,True
407806,True,True,True
407807,True,True,True
407810,True,True,True
407825,False,False,False
407838,True,True,True
407840,True,False,False
407878,False,True,True
407881,True,True,True
407889,False,False,False
407891,True,True,True
407923,False,False,False
407933,True,True,True
407936,True,True,True
407940,True,True,True
407954,True,True,True
407955,True,True,True
407963,True,True,True
407965,True,True,True
407969,True,True,True
407973,True,True,True
407989,True,True,True
407996,True,True,True
408019,True,False,False
408020,True,True,True
408024,True,True,True
408045,True,True,True
408053,True,True,True
408064,True,True,True
408065,False,False,False
408066,True,True,True
408071,True,True,True
408093,True,True,True
408098,True,True,True
408114,False,True,True
408128,True,True,True
408134,True,True,True
408146,True,True,True
408150,True,True,True
408169,True,True,True
408174,True,True,True
408199,True,True,True
408200,True,True,True
408205,True,True,True
408210,False,False,False
408229,True,True,True
408235,True,True,True
408237,True,True,True
408251,True,True,True
408260,True,True,True
408264,False,True,True
408273,True,True,True
408298,True,True,True
408302,True,True,True
408332,True,True,True
408338,True,True,True
408340,True,True,True
408350,True,True,True
408357,True,True,True
408359,True,True,True
408365,True,True,True
408378,True,True,True
408379,True,True,True
408381,False,False,False
408382,True,True,True
408385,True,True,True
408396,True,True,True
408414,True,True,True
408424,True,True,True
408432,True,True,True
408435,False,True,True
408443,True,True,True
408452,True,True,True
408459,True,True,True
408460,True,True,True
408470,False,True,True
408487,True,True,True
408491,True,True,True
408498,True,True,True
408500,True,True,True
408510,True,True,True
408516,True,True,True
408531,True,True,True
408539,True,True,True
408559,True,True,True
408562,False,True,True
408564,True,True,True
408568,True,True,True
408573,True,True,True
408581,True,True,True
408593,True,True,True
408612,True,False,False
408625,True,True,True
408636,True,True,True
408648,True,True,True
408650,True,True,True
408662,True,False,False
408670,True,True,True
408671,True,True,True
408676,False,False,False
408684,True,True,True
408688,True,True,True
408693,True,True,True
408699,True,True,True
408717,True,True,True
408731,True,True,True
408750,True,True,True
408752,True,True,True
408756,True,True,True
408764,True,True,True
408775,True,True,True
408787,True,True,True
408803,True,True,True
408815,True,True,True
408822,True,True,True
408846,True,True,True
408859,False,False,False
408887,True,True,True
408898,True,True,True
408900,True,True,True
408918,False,False,False
408919,True,True,True
408929,False,False,False
408933,True,True,True
408950,True,True,True
408954,True,True,True
408962,True,True,True
408964,True,True,True
408967,True,True,True
408968,False,True,True
408976,True,True,True
408981,False,False,False
408984,True,True,True
408987,True,True,True
408993,False,True,True
408995,True,True,True
409001,True,True,True
409003,True,True,True
409012,True,True,True
409031,True,True,True
409032,True,True,True
409035,True,True,True
409038,False,False,False
409070,True,True,True
409076,True,True,True
409077,True,True,True
409083,True,True,True
409091,True,True,True
409100,True,True,True
409105,True,True,True
409108,True,True,True
409119,True,True,True
409137,True,True,True
409148,True,True,True
409159,True,True,True
409161,True,True,True
409177,True,True,True
409180,True,True,True
409195,True,True,True
409221,True,True,True
409244,True,True,True
409250,True,True,True
409279,True,True,True
409283,True,True,True
409314,True,True,True
409315,True,True,True
409321,True,True,True
409324,True,True,True
409329,True,True,True
409345,True,True,True
409355,True,True,True
409368,True,True,True
409385,True,True,True
409417,True,True,True
409419,True,True,True
409432,True,True,True
409435,True,True,True
409439,True,True,True
409444,True,True,True
409450,True,True,True
409452,True,True,True
409464,True,True,True
409470,True,True,True
409476,True,True,True
409499,True,True,True
409511,True,True,True
409519,True,True,True
409525,True,True,True
409536,True,True,True
409539,True,True,True
409546,True,True,True
409550,True,True,True
409559,True,True,True
409584,True,True,True
409585,True,True,True
409597,True,True,True
409602,True,True,True
409603,True,True,True
409617,True,True,True
409622,True,True,True
409632,True,True,True
409633,True,True,True
409654,True,True,True
409678,True,True,True
409695,True,True,True
409701,True,True,True
409711,True,True,True
409716,True,True,True
409725,True,True,True
409735,True,True,True
409741,True,True,True
409758,True,True,True
409767,True,True,True
409769,True,True,True
409779,True,True,True
409785,True,True,True
409797,True,True,True
409801,True,True,True
409805,True,True,True
409815,True,True,True
409829,True,True,True
409835,False,False,False
409842,True,True,True
409856,True,True,True
409859,True,True,True
409908,True,True,True
409943,True,True,True
409949,True,True,True
409961,True,True,True
409962,True,True,True
409976,True,True,True
409985,True,True,True
409990,True,True,True
409994,True,True,True
410006,True,True,True
410007,True,True,True
410033,True,True,True
410049,True,True,True
410095,False,True,True
410099,True,True,True
410110,True,True,True
410117,True,True,True
410122,True,True,True
410127,True,True,True
410131,False,False,False
410139,True,True,True
410144,True,True,True
410148,True,True,True
410164,True,True,True
410170,True,True,True
410177,True,True,True
410184,True,True,True
410188,True,True,True
410203,True,True,True
410206,True,True,True
410224,True,True,True
410226,True,True,True
410231,True,True,True
410241,True,True,True
410254,True,True,True
410259,True,True,True
410277,True,True,True
410279,True,True,True
410283,True,True,True
410293,True,True,True
410313,True,True,True
410315,True,True,True
410318,False,False,False
410332,True,True,True
410342,True,True,True
410347,True,True,True
410348,True,True,True
410350,True,True,True
410352,True,True,True
410359,True,True,True
410361,True,True,True
410365,True,True,True
410374,True,True,True
410377,True,True,True
410397,False,True,True
410401,False,False,True
410403,True,True,True
410405,True,True,True
410415,True,True,True
410418,True,True,True
410421,True,True,True
410450,True,True,True
410451,False,True,True
410454,True,True,True
410471,False,False,False
410476,True,True,True
410481,True,True,True
410497,True,True,True
410498,True,True,True
410510,True,True,True
410512,True,True,True
410513,True,True,True
410568,True,True,True
410583,True,True,True
410590,True,True,True
410596,True,True,True
410614,True,True,True
410619,True,True,True
410631,True,True,True
410652,True,True,True
410656,True,True,True
410657,True,True,True
410679,True,True,True
410682,True,True,True
410696,True,True,True
410704,True,True,True
410711,True,True,True
410713,True,True,True
410722,True,True,True
410727,True,True,True
410736,True,True,True
410750,True,True,True
410753,True,True,True
410768,True,True,True
410775,True,True,True
410806,True,True,True
410826,True,True,True
410838,True,False,False
410852,True,True,True
410856,True,True,True
410902,True,True,True
410911,True,True,True
410928,True,True,True
410932,True,True,True
410937,True,True,True
410940,True,True,True
410946,True,True,True
411000,True,True,True
411007,True,True,True
411020,True,True,True
411029,True,True,True
411034,False,False,False
411041,True,True,True
411042,True,True,True
411046,True,True,True
411103,False,False,False
411106,True,True,True
411126,True,True,True
411152,True,True,True
411155,True,True,True
411164,True,True,True
411165,False,False,False
411167,True,True,True
411176,True,True,True
411186,True,True,True
411192,True,True,True
411218,True,True,True
411223,True,True,True
411240,True,True,True
411263,True,True,True
411284,True,True,True
411297,True,True,True
411300,True,True,True
411319,True,True,True
411323,True,True,True
411337,True,True,True
411357,True,True,True
411372,True,True,True
411377,True,True,True
411387,True,True,True
411396,True,True,True
411443,True,True,True
411459,True,True,True
411464,True,True,True
411469,False,False,False
411470,True,True,True
411485,False,False,False
411492,True,True,True
411495,True,True,True
411498,True,True,True
411513,True,True,True
411515,True,True,True
411520,True,True,True
411521,True,True,True
411528,True,True,True
411538,True,True,True
411541,True,True,True
411576,True,True,True
411604,True,True,True
411606,True,True,True
411616,True,True,True
411636,True,True,True
411638,False,False,False
411645,True,True,True
411649,True,True,True
411653,True,True,True
411656,True,True,True
411679,True,True,True
411686,True,True,True
411689,True,True,True
411691,True,True,True
411693,True,False,False
411697,False,False,False
411718,True,True,True
411742,True,True,True
411749,False,False,False
411760,True,True,True
411762,True,True,True
411767,True,True,True
411773,True,True,True
411783,True,True,True
411794,True,True,True
411797,True,True,True
411804,True,True,True
411814,True,True,True
411816,True,True,True
411827,True,True,True
411843,True,True,True
411844,True,True,True
411846,True,True,True
411858,True,True,True
411865,True,True,True
411875,True,True,True
411887,True,True,True
411888,True,True,True
411892,True,True,True
411903,True,True,True
411910,True,True,True
411914,True,True,True
411935,True,True,True
411991,True,True,True
411996,False,True,True
411997,True,True,True
412018,True,True,True
412025,True,True,True
412042,True,True,True
412050,True,True,True
412057,True,True,True
412061,True,True,True
412073,False,False,False
412074,True,True,True
412075,True,True,True
412076,True,True,True
412098,True,True,True
412115,True,True,True
412155,True,True,True
412164,True,True,True
412200,True,True,True
412208,True,True,True
412228,True,True,True
412232,False,False,False
412255,True,True,True
412264,True,True,True
412272,True,True,True
412277,True,True,True
412284,True,True,True
412313,True,True,True
412332,True,True,True
412334,True,True,True
412342,True,True,True
412348,True,True,True
412349,True,True,True
412353,True,True,True
412356,True,True,True
412368,True,True,True
412375,True,True,True
412382,True,True,True
412386,True,True,True
412422,True,True,True
412428,True,True,True
412431,True,True,True
412446,True,True,True
412481,False,True,True
412485,True,True,True
412525,True,True,True
412528,True,True,True
412540,False,True,True
412547,False,True,True
412586,True,True,True
412619,True,True,True
412621,True,True,True
412624,True,True,True
412628,True,True,True
412635,True,True,True
412657,True,True,True
412667,True,True,True
412696,True,True,True
412703,True,True,True
412706,True,True,True
412707,True,True,True
412716,True,True,True
412725,True,True,True
412749,False,False,False
412750,True,True,True
412759,True,True,True
412760,True,True,True
412762,False,True,True
412805,True,True,True
412808,True,True,True
412821,True,True,True
412831,True,True,True
412852,True,True,True
412855,True,True,True
412900,True,True,True
412906,True,True,True
412920,True,True,True
412942,True,True,True
412962,True,True,True
412967,True,True,True
412976,True,True,True
412988,True,True,True
413003,True,True,True
413007,True,True,True
413012,True,True,True
413014,True,True,True
413016,True,True,True
413021,True,True,True
413027,True,True,True
413039,True,True,True
413040,True,True,True
413046,True,True,True
413047,True,True,True
413066,True,True,True
413072,False,False,False
413073,True,True,True
413075,True,True,True
413077,True,True,True
413085,True,True,True
413095,True,True,True
413096,True,True,True
413099,False,False,False
413106,True,True,True
413109,True,True,True
413127,True,True,True
413139,True,True,True
413144,True,True,True
413148,True,True,True
413149,True,True,True
413167,True,True,True
413180,True,True,True
413188,True,True,True
413191,True,True,True
413204,True,True,True
413207,True,True,True
413210,False,False,False
413217,True,True,True
413218,True,True,True
413236,True,True,True
413248,True,True,True
413254,True,True,True
413259,True,True,True
413265,True,True,True
413273,True,True,True
413277,True,True,True
413281,True,True,True
413285,True,True,True
413294,True,True,True
413295,True,True,True
413313,True,True,True
413321,True,True,True
413331,True,True,True
413332,True,True,True
413339,True,True,True
413345,True,True,True
413350,True,True,True
413379,True,True,True
413380,True,True,True
413386,True,True,True
413396,True,True,True
413398,True,True,True
413399,True,True,True
413404,True,True,True
413406,True,True,True
413407,True,True,True
413416,True,True,True
413424,True,True,True
413439,True,True,True
413459,False,False,False
413462,True,True,True
413463,True,True,True
413465,True,True,True
413467,True,True,True
413471,True,True,True
413485,True,True,True
413491,True,True,True
413506,True,True,True
413523,True,True,True
413525,False,False,False
413561,True,True,True
413600,True,True,True
413689,True,True,True
413691,True,True,True
413712,True,True,True
413739,False,False,False
413750,True,True,True
413757,True,True,True
413760,True,True,True
413764,True,True,True
413774,True,True,True
413781,False,False,False
413787,True,True,True
413788,True,True,True
413804,True,True,True
413808,True,True,True
413815,True,True,True
413824,True,True,True
413829,True,True,True
413837,True,True,True
413848,True,True,True
413851,True,True,True
413854,True,True,True
413859,True,True,True
413860,True,True,True
413861,False,False,False
413884,False,False,False
413901,True,True,True
413902,False,False,False
413911,True,True,True
413947,True,True,True
413957,True,True,True
413966,True,True,True
413972,False,False,False
413978,True,True,True
413990,True,True,True
413994,True,True,True
413998,True,True,True
414005,True,True,True
414007,True,True,True
414014,True,True,True
414018,True,True,True
414025,True,True,True
414039,True,True,True
414043,True,True,True
414051,True,True,True
414063,True,True,True
414070,True,True,True
414091,True,True,True
414098,True,True,True
414113,True,True,True
414124,True,True,True
414125,False,True,True
414128,True,True,True
414138,False,False,False
414141,True,True,True
414144,True,True,True
414157,True,True,True
414159,True,True,True
414167,True,True,True
414182,True,True,True
414187,True,True,True
414193,True,True,True
414209,True,True,True
414212,True,True,True
414217,True,True,True
414219,True,True,True
414225,True,True,True
414238,True,True,True
414239,True,True,True
414251,True,True,True
414264,True,True,True
414266,True,True,True
414278,True,True,True
414289,True,True,True
414292,True,True,True
414302,False,True,True
414309,True,True,True
414310,True,True,True
414312,True,True,True
414319,True,True,True
414329,True,True,True
414348,True,True,True
414363,True,True,True
414366,True,True,True
414373,True,True,True
414380,True,True,True
414424,True,True,True
414453,True,True,True
414467,True,True,True
414480,True,True,True
414498,True,True,True
414506,True,True,True
414511,True,True,True
414519,True,True,True
414531,True,True,True
414537,True,True,True
414540,True,True,True
414549,True,True,True
414552,True,True,True
414555,True,True,True
414556,True,True,True
414558,True,True,True
414565,True,True,True
414580,False,False,False
414582,True,True,True
414583,True,True,True
414607,True,True,True
414612,True,True,True
414616,True,True,True
414618,True,True,True
414625,True,True,True
414630,True,True,True
414631,True,True,True
414632,True,True,True
414652,True,True,True
414676,True,True,True
414684,True,True,True
414694,True,True,True
414716,True,True,True
414744,True,True,True
414751,True,True,True
414769,True,True,True
414791,True,True,True
414797,True,True,True
414800,True,True,True
414806,True,True,True
414809,True,True,True
414814,True,True,True
414823,True,True,True
414828,True,True,True
414837,True,True,True
414861,True,True,True
414866,True,True,True
414867,True,True,True
414874,True,True,True
414877,True,True,True
414902,True,True,True
414937,True,True,True
414946,True,True,True
414954,False,False,False
414992,True,True,True
415043,True,True,True
415048,True,True,True
415060,True,True,True
415070,True,True,True
415096,True,True,True
415104,True,True,True
415105,True,True,True
415107,True,True,True
415128,True,True,True
415143,True,True,True
415147,True,True,True
415152,False,True,True
415156,False,False,False
415173,True,True,True
415192,True,True,True
415194,True,True,True
415204,True,False,False
415241,True,True,True
415243,True,True,True
415248,True,True,True
415250,True,True,True
415264,True,True,True
415265,True,True,True
415274,True,True,True
415313,True,True,True
415314,True,True,True
415352,True,True,True
415358,True,True,True
415370,True,True,True
415411,True,True,True
415413,True,True,True
415420,True,True,True
415422,False,True,True
415429,True,True,True
415439,True,True,True
415465,False,True,True
415480,True,True,True
415487,True,True,True
415505,True,True,True
415510,True,True,True
415520,True,True,True
415534,True,True,True
415536,True,True,True
415539,True,True,True
415541,False,True,True
415542,True,True,True
415560,False,True,True
415561,True,True,True
415564,True,True,True
415571,True,True,True
415576,True,True,True
415585,True,True,True
415593,True,True,True
415609,True,True,True
415617,True,True,True
415635,True,True,True
415639,False,False,False
415653,True,True,True
415665,True,True,True
415669,True,True,True
415678,True,True,True
415679,True,True,True
415681,True,True,True
415687,True,True,True
415692,True,True,True
415693,True,True,True
415714,True,True,True
415742,True,True,True
415752,True,True,True
415753,True,True,True
415755,False,True,True
415756,True,True,True
415768,False,False,False
415776,True,True,True
415788,True,True,True
415841,True,True,True
415843,True,True,True
415847,True,True,True
415850,True,True,True
415857,True,True,True
415865,True,True,True
415882,True,True,True
415920,True,True,True
415927,True,True,True
415928,True,True,True
415943,True,True,True
415944,True,True,True
415964,True,True,True
415968,True,True,True
415978,True,True,True
415989,False,True,True
416014,True,True,True
416034,True,True,True
416039,True,True,True
416048,True,True,True
416089,True,True,True
416113,True,True,True
416123,True,True,True
416125,True,True,True
416128,True,True,True
416136,True,True,True
416148,True,True,True
416157,True,True,True
416175,True,True,True
416180,True,True,True
416196,True,True,True
416224,False,True,True
416236,False,True,True
416246,True,True,True
416249,False,False,False
416272,True,True,True
416279,True,True,True
416316,True,True,True
416341,True,True,True
416347,True,True,True
416355,True,True,True
416370,True,True,True
416376,True,True,True
416400,True,True,True
416406,True,True,True
416412,True,True,True
416425,False,False,False
416436,True,True,True
416443,True,True,True
416455,True,True,True
416466,True,True,True
416469,True,True,True
416474,True,True,True
416479,True,True,True
416537,True,True,True
416540,True,True,True
416542,True,True,True
416546,True,True,True
416563,True,True,True
416564,True,True,True
416565,True,True,True
416569,True,True,True
416587,True,True,True
416597,True,True,True
416605,True,True,True
416608,True,False,False
416610,True,True,True
416644,True,True,True
416650,True,True,True
416662,True,True,True
416668,False,False,False
416680,True,True,True
416682,True,True,True
416705,True,True,True
416706,True,True,True
416709,False,True,True
416737,True,True,True
416747,True,True,True
416766,True,True,True
416784,True,True,True
416789,True,True,True
416807,True,True,True
416833,False,False,False
416849,True,True,True
416851,True,True,True
416867,True,True,True
416874,True,True,True
416890,True,True,True
416903,True,True,True
416910,True,True,True
416920,False,False,False
416922,False,True,True
416939,True,True,True
416942,True,True,True
416948,True,True,True
416967,True,True,True
416969,True,True,True
416971,True,True,True
416973,True,True,True
416979,True,True,True
416981,True,True,True
416994,True,True,True
417017,True,True,True
417022,True,True,True
417028,True,True,True
417037,True,True,True
417056,True,True,True
417057,True,True,True
417068,True,True,True
417078,True,True,True
417092,True,True,True
417102,True,True,True
417116,True,True,True
417119,True,True,True
417123,True,True,True
417136,True,True,True
417146,True,True,True
417150,True,True,True
417159,True,True,True
417165,False,False,False
417191,True,True,True
417196,True,True,True
417213,True,True,True
417215,True,True,True
417218,True,True,True
417234,True,True,True
417256,True,True,True
417257,True,True,True
417273,True,True,True
417278,True,True,True
417303,True,True,True
417310,True,True,True
417314,True,True,True
417325,True,True,True
417345,True,True,True
417359,True,True,True
417362,True,True,True
417377,False,False,False
417383,True,True,True
417430,True,True,True
417432,True,True,True
417457,True,True,True
417468,True,True,True
417483,True,True,True
417485,True,True,True
417496,True,True,True
417500,True,True,True
417521,True,True,True
417522,True,True,True
417523,False,False,False
417533,True,True,True
417536,True,True,True
417548,True,True,True
417549,True,True,True
417550,True,True,True
417558,True,True,True
417571,True,True,True
417576,True,True,True
417588,False,False,False
417590,False,False,False
417613,True,True,True
417615,True,True,True
417623,True,True,True
417624,True,True,True
417654,True,True,True
417663,True,True,True
417679,False,False,False
417687,True,True,True
417692,False,True,True
417703,False,True,True
417713,True,True,True
417718,True,True,True
417724,True,True,True
417732,True,True,True
417759,True,True,True
417765,True,True,True
417777,True,True,True
417780,True,True,True
417793,True,True,True
417802,True,True,True
417815,True,True,True
417824,True,True,True
417829,True,True,True
417837,True,True,True
417849,True,True,True
417864,True,True,True
417868,False,False,False
417877,True,True,True
417896,True,True,True
417902,True,True,True
417915,True,True,True
417916,True,True,True
417919,True,True,True
417924,True,True,True
417928,True,True,True
417959,True,True,True
417963,True,True,True
417969,True,True,True
417971,True,True,True
418000,False,False,False
418011,True,True,True
418043,True,True,True
418052,True,True,True
418057,False,False,False
418058,True,True,True
418078,True,True,True
418093,True,True,True
418114,True,True,True
418116,True,True,True
418120,True,True,True
418128,True,True,True
418134,True,True,True
418149,False,False,False
418155,True,True,True
418170,True,True,True
418198,True,True,True
418201,True,True,True
418231,True,True,True
418239,True,True,True
418256,True,True,True
418270,True,True,True
418273,True,True,True
418316,True,True,True
418330,True,True,True
418334,True,True,True
418359,True,True,True
418381,True,True,True
418382,True,True,True
418408,True,True,True
418411,True,True,True
418426,False,True,True
418442,True,True,True
418476,True,True,True
418483,True,True,True
418486,True,True,True
418504,True,True,True
418505,True,True,True
418523,True,True,True
418529,True,True,True
418531,True,True,True
418545,True,True,True
418553,True,True,True
418573,True,True,True
418579,True,True,True
418599,True,True,True
418612,True,True,True
418642,True,True,True
418654,True,True,True
418657,True,True,True
418669,True,True,True
418673,True,True,True
418674,True,True,True
418695,True,True,True
418706,True,True,True
418715,True,True,True
418731,True,True,True
418744,True,True,True
418748,True,True,True
418752,True,True,True
418758,True,True,True
418770,True,True,True
418771,True,True,True
418775,True,True,True
418829,True,True,True
418835,True,True,True
418838,True,True,True
418840,True,True,True
418844,True,True,True
418868,True,True,True
418885,True,True,True
418889,True,True,True
418919,True,True,True
418939,False,False,False
418949,True,True,True
418950,True,True,True
418955,False,False,False
418958,True,True,True
418962,True,True,True
418969,True,True,True
418975,True,True,True
418985,True,True,True
418991,True,True,True
418998,True,True,True
419010,True,True,True
419035,True,True,True
419039,True,True,True
419044,True,True,True
419047,True,True,True
419055,True,True,True
419056,True,True,True
419059,True,True,True
419062,True,True,True
419063,True,True,True
419080,True,True,True
419084,True,True,True
419092,False,False,False
419102,True,True,True
419126,True,True,True
419129,True,True,True
419145,True,True,True
419171,True,True,True
419177,True,True,True
419207,True,True,True
419240,True,True,True
419264,True,True,True
419266,True,True,True
419278,True,True,True
419290,True,True,True
419291,True,True,True
419293,True,True,True
419296,True,True,True
419299,False,False,False
419305,True,True,True
419312,True,True,True
419314,True,True,True
419331,True,True,True
419344,True,True,True
419348,True,True,True
419350,True,True,True
419353,True,True,True
419354,True,True,True
419362,True,True,True
419365,True,True,True
419393,True,True,True
419414,True,True,True
419420,True,True,True
419432,True,True,True
419469,True,True,True
419475,True,True,True
419499,False,False,False
419513,True,True,True
419525,True,True,True
419528,True,True,True
419549,True,True,True
419556,True,True,True
419565,True,True,True
419566,True,True,True
419578,True,True,True
419586,True,True,True
419598,True,True,True
419606,True,True,True
419612,True,True,True
419641,True,True,True
419646,True,True,True
419651,True,True,True
419663,True,True,True
419670,True,True,True
419675,True,True,True
419685,True,True,True
419698,True,True,True
419700,False,False,False
419703,True,True,True
419714,True,True,True
419717,True,True,True
419718,False,False,False
419720,True,True,True
419730,True,True,True
419743,True,True,True
419753,True,True,True
419757,True,True,True
419768,True,True,True
419774,True,True,True
419784,True,True,True
419798,True,True,True
419799,True,True,True
419808,True,True,True
419831,True,True,True
419864,True,True,True
419868,True,True,True
419874,True,True,True
419883,True,True,True
419904,True,True,True
419909,True,True,True
419960,False,True,True
419966,True,True,True
419967,True,True,True
419983,True,True,True
419986,True,True,True
419994,True,True,True
420008,True,True,True
420010,True,True,True
420014,True,True,True
420020,False,True,True
420048,True,True,True
420052,True,True,True
420063,True,True,True
420067,True,True,True
420081,True,True,True
420089,True,True,True
420096,True,True,True
420101,False,True,True
420111,True,True,True
420136,True,True,True
420144,True,True,True
420156,True,True,True
420180,True,True,True
420182,True,True,True
420211,True,True,True
420225,True,True,True
420232,True,True,True
420270,False,True,True
420274,True,True,True
420292,True,True,True
420295,True,True,True
420309,True,True,True
420329,True,True,True
420334,True,True,True
420351,True,True,True
420352,False,False,False
420404,False,False,False
420406,True,True,True
420409,True,True,True
420469,True,True,True
420478,True,True,True
420480,True,True,True
420497,True,True,True
420504,True,False,True
420507,True,True,True
420513,True,True,True
420517,False,False,False
420528,True,True,True
420566,True,True,True
420585,True,True,True
420588,True,True,True
420594,True,True,True
420619,True,True,True
420629,True,True,True
420632,True,True,True
420638,True,True,True
420642,True,True,True
420645,True,True,True
420646,True,True,True
420647,True,True,True
420670,True,True,True
420685,True,True,True
420696,True,True,True
420701,True,True,True
420705,True,True,True
420713,True,True,True
420724,True,True,True
420736,True,True,True
420738,True,True,True
420747,True,True,True
420766,True,True,True
420772,True,True,True
420777,True,True,True
420779,False,False,False
420800,True,True,True
420808,True,True,True
420824,False,False,False
420844,True,True,True
420861,True,True,True
420868,True,True,True
420878,True,True,True
420887,True,True,True
420901,True,True,True
420911,True,True,True
420928,True,True,True
420945,True,True,True
420952,True,True,True
420954,False,False,False
420959,True,True,True
420965,False,False,False
420971,True,True,True
420975,True,True,True
420978,True,True,True
420980,True,True,True
420982,True,True,True
421013,True,True,True
421023,True,True,True
421028,True,True,True
421030,False,False,False
421045,True,True,True
421073,True,True,True
421077,True,True,True
421078,True,True,True
421101,True,True,True
421118,True,True,True
421143,True,True,True
421144,False,True,True
421148,True,True,True
421155,False,False,False
421159,True,True,True
421163,True,True,True
421168,True,True,True
421173,False,True,True
421182,True,True,True
421185,False,False,False
421194,True,True,True
421199,False,True,True
421219,True,True,True
421243,True,True,True
421248,True,True,True
421254,True,True,True
421258,True,True,True
421260,True,True,True
421265,True,True,True
421272,True,True,True
421274,True,True,True
421279,True,True,True
421288,True,True,True
421289,True,True,True
421296,True,True,True
421326,True,True,True
421349,True,True,True
421357,True,True,True
421358,True,True,True
421361,True,True,True
421377,True,True,True
421380,True,True,True
421393,True,True,True
421400,True,True,True
421408,True,True,True
421410,True,True,True
421414,True,True,True
421446,True,True,True
421455,True,True,True
421457,False,False,False
421473,True,True,True
421484,True,True,True
421500,False,False,False
421522,True,True,True
421538,True,True,True
421553,True,True,True
421567,True,True,True
421576,True,True,True
421581,True,True,True
421595,True,True,True
421600,True,True,True
421623,True,True,True
421638,True,True,True
421653,True,True,True
421654,True,True,True
421661,True,True,True
421666,True,True,True
421689,True,True,True
421693,True,True,True
421705,True,True,True
421713,True,True,True
421719,True,True,True
421728,False,True,True
421755,False,True,True
421761,True,True,True
421775,True,True,True
421783,True,True,True
421784,True,True,True
421807,True,True,True
421811,True,True,True
421820,True,True,True
421840,True,True,True
421844,True,True,True
421847,True,True,True
421855,True,True,True
421869,True,True,True
421874,True,True,True
421884,True,True,True
421896,True,True,True
421909,True,True,True
421925,True,True,True
421933,True,True,True
421965,True,True,True
421968,False,False,False
421970,True,True,True
421974,True,True,True
422001,True,True,True
422050,True,True,True
422053,True,True,True
422059,True,True,True
422074,True,True,True
422080,True,True,True
422095,True,True,True
422098,True,True,True
422105,True,True,True
422107,True,True,True
422120,True,True,True
422157,True,True,True
422158,True,True,True
422165,True,True,True
422191,True,True,True
422205,True,True,True
422225,True,True,True
422243,False,True,True
422246,True,True,True
422300,True,True,True
422304,True,True,True
422309,True,True,True
